original_name,formatted_address,latitude,longitude,display_name,class,type,city_district
토당동,경기도 고양시 토당동,37.6239743,126.814025,"토당동, 능곡동, 덕양구, 고양시, 경기도, 10509, 대한민국",place,quarter,경기도 고양시
내곡동,서울특별시 서초구 내곡동,37.4534615,127.0664442,"내곡동, 안골, 서초구, 서울특별시, 대한민국",boundary,administrative,서울특별시 서초구
대장동,경기도 부천시 대장동,37.5444974,126.77614670269332,"대장동, 부천시, 경기도, 14400, 대한민국",boundary,legal,경기도 부천시
화정동,광주광역시 서구 화정동,35.1455508,126.8761023,"화정동, 화정3동, 서구, 광주광역시, 62037, 대한민국",place,quarter,광주광역시 서구
강매동,경기도 고양시 강매동,37.60519,126.8421,"강매동, 행신2동, 덕양구, 고양시, 경기도, 10441, 대한민국",place,quarter,경기도 고양시
행주내동,경기도 고양시 행주내동,37.6040938,126.8266985,"행주내동, 행주동, 덕양구, 고양시, 경기도, 10439, 대한민국",place,quarter,경기도 고양시
행주외동,경기도 고양시 행주외동,37.6017218,126.8170638,"행주외동, 행주동, 덕양구, 고양시, 경기도, 10440, 대한민국",place,quarter,경기도 고양시
신평동,부산광역시 사하구 신평동,35.097,128.95831,"신평동, 신평2동, 사하구, 부산광역시, 49429, 대한민국",place,quarter,부산광역시 사하구
행신동,경기도 고양시 행신동,37.6194469,126.8372169,"행신동, 행신1동, 덕양구, 고양시, 경기도, 10528, 대한민국",place,quarter,경기도 고양시
화전동,경기도 고양시 화전동,37.60313095,126.8841703464922,"화전동, 덕양구, 고양시, 경기도, 대한민국",boundary,administrative,경기도 고양시
현천동,경기도 고양시 현천동,37.5932,126.858,"현천동, 대덕동, 덕양구, 고양시, 경기도, 10542, 대한민국",place,quarter,경기도 고양시
덕은동,경기도 고양시 덕은동,37.5822467,126.8662834,"덕은동, 대덕동, 덕양구, 고양시, 경기도, 10543, 대한민국",place,quarter,경기도 고양시
향동동,경기도 고양시 향동동,37.5981644,126.8909859,"향동동, 화전동, 덕양구, 고양시, 경기도, 10546, 대한민국",place,quarter,경기도 고양시
식사동,경기도 고양시 식사동,37.6778734,126.8133169,"식사동, 일산동구, 고양시, 경기도, 대한민국",boundary,administrative,경기도 고양시
중산동,중구 중산동,37.49627,126.5583,"중산동, 영종1동, 중구, 22390, 대한민국",place,quarter,중구
정발산동,경기도 고양시 정발산동,37.67064045,126.77935640356546,"정발산동, 일산동구, 고양시, 경기도, 대한민국",boundary,administrative,경기도 고양시
장항동,경기도 고양시 장항동,37.6495,126.7653867,"장항동, 장항1동, 일산동구, 고양시, 경기도, 10429, 대한민국",place,quarter,경기도 고양시
마두동,경기도 고양시 마두동,37.6577703,126.7846924,"마두동, 마두2동, 일산동구, 고양시, 경기도, 10411, 대한민국",place,quarter,경기도 고양시
백석동,충청남도 천안시 백석동,36.8242631,127.1178826,"백석동, 서북구, 천안시, 충청남도, 대한민국",boundary,administrative,충청남도 천안시
풍동,경기도 고양시 풍동,37.6648514,126.7979458,"풍동, 풍산동, 일산동구, 고양시, 경기도, 10307, 대한민국",place,quarter,경기도 고양시
산황동,경기도 고양시 산황동,37.65363,126.8097528,"산황동, 풍산동, 일산동구, 고양시, 경기도, 10300, 대한민국",place,quarter,경기도 고양시
사리현동,경기도 고양시 사리현동,37.695914,126.8422181,"사리현동, 고봉동, 일산동구, 고양시, 경기도, 10260, 대한민국",place,quarter,경기도 고양시
지영동,경기도 고양시 지영동,37.7174142,126.8298601,"지영동, 고봉동, 일산동구, 고양시, 경기도, 10255, 대한민국",place,quarter,경기도 고양시
설문동,경기도 고양시 설문동,37.7217842,126.8049517,"설문동, 고봉동, 일산동구, 고양시, 경기도, 10943, 대한민국",place,quarter,경기도 고양시
문봉동,경기도 고양시 문봉동,37.700611,126.8247984,"문봉동, 고봉동, 일산동구, 고양시, 경기도, 10258, 대한민국",place,quarter,경기도 고양시
성석동,경기도 고양시 성석동,37.706009,126.7986118,"성석동, 고봉동, 일산동구, 고양시, 경기도, 10329, 대한민국",place,quarter,경기도 고양시
일산동,경기도 고양시 일산동,37.6844028,126.7690149,"일산동, 일산1동, 일산서구, 고양시, 경기도, 10352, 대한민국",place,quarter,경기도 고양시
주엽동,경기도 고양시 주엽동,37.6712292,126.7618004,"주엽동, 주엽2동, 일산서구, 고양시, 경기도, 10388, 대한민국",place,quarter,경기도 고양시
탄현동,경기도 고양시 탄현동,37.6949921,126.7759226,"탄현동, 탄중로275번길, 탄현2동, 일산서구, 고양시, 경기도, 10247, 대한민국",highway,bus_stop,경기도 고양시
대화동,대전광역시 대덕구 대화동,36.36957,127.40755,"대화동, 대덕구, 대전광역시, 대한민국",boundary,administrative,대전광역시 대덕구
덕이동,경기도 고양시 덕이동,37.6957279,126.7448226,"덕이동, 일산서구, 고양시, 경기도, 대한민국",boundary,administrative,경기도 고양시
가좌동,서구 가좌동,37.48819875,126.67642284472782,"가좌동, 서구, 인천, 대한민국",boundary,legal,서구
구산동,서울특별시 은평구 구산동,37.61228115,126.9082658298626,"구산동, 은평구, 서울특별시, 대한민국",boundary,administrative,서울특별시 은평구
법곳동,경기도 고양시 법곳동,37.6691138,126.7174631,"송포동, 일산서구, 고양시, 경기도, 대한민국",boundary,administrative,경기도 고양시
관문동,대구광역시 북구 관문동,35.8987053,128.5448794,"관문동, 북구, 대구광역시, 대한민국",boundary,administrative,대구광역시 북구
문원동,경기도 과천시 문원동,37.4210755,127.0012297,"문원동, 과천지식정보타운, 과천시, 경기도, 13817, 대한민국",place,quarter,경기도 과천시
갈현동,서울특별시 은평구 갈현동,37.62089975,126.9127556896614,"갈현동, 은평구, 서울특별시, 대한민국",boundary,legal,서울특별시 은평구
막계동,경기도 과천시 막계동,37.43076,127.01622,"막계동, 과천시, 경기도, 13829, 대한민국",place,quarter,경기도 과천시
과천동,경기도 과천시 과천동,37.4497001,127.0008925,"과천동, 과천시, 경기도, 13815, 대한민국",place,quarter,경기도 과천시
주암동,경기도 과천시 주암동,37.4515867,127.0226999,"주암동, 과천시, 경기도, 06768, 대한민국",place,quarter,경기도 과천시
중앙동,경상북도 포항시 중앙동,36.03859,129.36439,"중앙동, 북구, 포항시, 경상북도, 대한민국",boundary,administrative,경상북도 포항시
원문동,경기도 과천시 원문동,37.4222641,126.9914257,"원문동, 과천지식정보타운, 과천시, 경기도, 13835, 대한민국",place,quarter,경기도 과천시
별양동,경기도 과천시 별양동,37.4276861,126.9958682,"별양동, 과천시, 경기도, 13834, 대한민국",place,quarter,경기도 과천시
갈매동,경기도 구리시 갈매동,37.6310565,127.1168045,"갈매동, 구리시, 경기도, 11902, 대한민국",place,quarter,경기도 구리시
사노동,경기도 구리시 사노동,37.6356401,127.1384928,"사노동, 구리시, 경기도, 11906, 대한민국",place,quarter,경기도 구리시
인창동,경기도 구리시 인창동,37.613098,127.1319711,"인창동, 구리시, 경기도, 11914, 대한민국",place,quarter,경기도 구리시
교문동,경기도 구리시 교문동,37.5875737,127.1275277,"교문동, 구리시, 경기도, 11954, 대한민국",place,quarter,경기도 구리시
수택동,경기도 구리시 수택동,37.5962736,127.1419836,"수택동, 구리시, 경기도, 11932, 대한민국",place,quarter,경기도 구리시
아천동,경기도 구리시 아천동,37.5706043,127.1183385,"아천동, 구리시, 경기도, 11958, 대한민국",place,quarter,경기도 구리시
토평동,경기도 구리시 토평동,37.5823781,127.1473857,"토평동, 구리시, 경기도, 11961, 대한민국",place,quarter,경기도 구리시
호평동,경기도 남양주시 호평동,37.6576388,127.246594,"호평동, 남양주시, 경기도, 12147, 대한민국",place,quarter,경기도 남양주시
평내동,경기도 남양주시 평내동,37.6480755,127.2357794,"평내동, 남양주시, 경기도, 12223, 대한민국",place,quarter,경기도 남양주시
금곡동,동구 금곡동,37.4725,126.63928,"금곡동, 금창동, 동구, 인천, 22564, 대한민국",place,quarter,동구
일패동,경기도 남양주시 일패동,37.6212021,127.1834592,"일패동, 양정동, 남양주시, 경기도, 12242, 대한민국",place,quarter,경기도 남양주시
이패동,경기도 남양주시 이패동,37.6083349,127.1930732,"이패동, 양정동, 남양주시, 경기도, 12245, 대한민국",place,quarter,경기도 남양주시
삼패동,경기도 남양주시 삼패동,37.5954326,127.198248,"삼패동, 양정동, 남양주시, 경기도, 12245, 대한민국",place,quarter,경기도 남양주시
수석동,경기도 남양주시 수석동,37.5874713,127.1716064,"수석동, 다산2동, 남양주시, 경기도, 12268, 대한민국",place,quarter,경기도 남양주시
지금동,경기도 남양주시 지금동,37.6024263,127.1649012,"지금동, 다산2동, 남양주시, 경기도, 12265, 대한민국",place,quarter,경기도 남양주시
도농동,경기도 남양주시 도농동,37.6034509,127.1526562,"도농동, 다산2동, 남양주시, 경기도, 12261, 대한민국",place,quarter,경기도 남양주시
별내동,경기도 남양주시 별내동,37.6565148,127.1216627,"별내동, 남양주시, 경기도, 대한민국",boundary,administrative,경기도 남양주시
다산동,서울특별시 중구 다산동,37.5548536,127.00806994375606,"다산동, 중구, 서울특별시, 대한민국",boundary,administrative,서울특별시 중구
와부읍,경기도 남양주시 와부읍,37.5946765,127.2374641,"와부읍, 남양주시, 경기도, 대한민국",boundary,administrative,경기도 남양주시
진접읍,경기도 남양주시 진접읍,37.7228358,127.1976354,"진접읍, 남양주시, 경기도, 대한민국",boundary,administrative,경기도 남양주시
화도읍,경기도 남양주시 화도읍,37.6538308,127.3196785,"화도읍, 남양주시, 경기도, 대한민국",boundary,administrative,경기도 남양주시
진건읍,경기도 남양주시 진건읍,37.657532,127.1788606,"진건읍, 남양주시, 경기도, 대한민국",boundary,administrative,경기도 남양주시
오남읍,경기도 남양주시 오남읍,37.6938801,127.2230356,"오남읍, 남양주시, 경기도, 대한민국",boundary,administrative,경기도 남양주시
퇴계원읍,경기도 남양주시 퇴계원읍,37.6486812,127.143363,"퇴계원읍, 남양주시, 경기도, 대한민국",boundary,administrative,경기도 남양주시
별내면,경기도 남양주시 별내면,37.7094209,127.1223847,"별내면, 남양주시, 경기도, 대한민국",boundary,administrative,경기도 남양주시
수동면,경기도 남양주시 수동면,37.7222169,127.3103805,"수동면, 남양주시, 경기도, 대한민국",boundary,administrative,경기도 남양주시
조안면,경기도 남양주시 조안면,37.56882,127.29771,"조안면, 남양주시, 경기도, 대한민국",boundary,administrative,경기도 남양주시
오산동,경기도 화성시 오산동,37.1912255,127.0906849,"오산동, 동탄6동, 동탄2신도시, 화성시, 경기도, 18480, 대한민국",place,quarter,경기도 화성시
부산동,경기도 오산시 부산동,37.15299,127.09032,"부산동, 오산시, 경기도, 18148, 대한민국",place,quarter,경기도 오산시
원동,경상남도 양산시 원동,35.3624248,128.9207978,"원동, 데크길, 원동면, 양산시, 경상남도, 50587, 대한민국",railway,station,경상남도 양산시
궐동,경기도 오산시 궐동,37.16119,127.0559,"궐동, 오산시, 경기도, 18121, 대한민국",place,quarter,경기도 오산시
청학동,연수구 청학동,37.4234771,126.6645224,"청학동, 연수구, 인천, 대한민국",boundary,administrative,연수구
가장동,대전광역시 서구 가장동,36.3312812,127.3873474,"가장동, 서구, 대전광역시, 대한민국",boundary,administrative,대전광역시 서구
금암동,충청남도 계룡시 금암동,36.2705999,127.2548728,"금암동, 두계리, 계룡시, 충청남도, 32843, 대한민국",place,quarter,충청남도 계룡시
수청동,경기도 오산시 수청동,37.16844,127.06246,"수청동, 오산시, 경기도, 18114, 대한민국",place,quarter,경기도 오산시
은계동,경기도 오산시 은계동,37.16153,127.07422,"은계동, 오산시, 경기도, 18116, 대한민국",place,quarter,경기도 오산시
내삼미동,경기도 오산시 내삼미동,37.17771,127.0598,"내삼미동, 오산시, 경기도, 18112, 대한민국",place,quarter,경기도 오산시
외삼미동,경기도 오산시 외삼미동,37.1916,127.05614,"외삼미동, 오산시, 경기도, 18111, 대한민국",place,quarter,경기도 오산시
양산동,광주광역시 북구 양산동,35.201796,126.8768088,"양산동, 북구, 광주광역시, 61056, 대한민국",place,quarter,광주광역시 북구
